,Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score,model,LR
23799,XLSTM,bracket_matching,small,100000,99626,9,classification,0.0999999999999999,0.26,xlstm_1,0.0003
23800,XLSTM,bracket_matching,small,100000,99626,0,classification,0.1999999999999999,0.3,xlstm_1,0.0001
23801,XLSTM,bracket_matching,small,100000,99626,1,classification,0.0999999999999999,0.06,xlstm_1,0.0001
23802,XLSTM,bracket_matching,small,100000,99626,2,classification,0.1999999999999999,0.37,xlstm_1,0.0001
23803,XLSTM,bracket_matching,small,100000,99626,3,classification,0.25,0.3399999999999999,xlstm_1,0.0001
23804,XLSTM,bracket_matching,small,100000,99626,4,classification,0.25,0.35,xlstm_1,0.0001
23805,XLSTM,bracket_matching,small,100000,99626,5,classification,0.4,0.41,xlstm_1,0.0001
23806,XLSTM,bracket_matching,small,100000,99626,6,classification,0.1999999999999999,0.42,xlstm_1,0.0001
23807,XLSTM,bracket_matching,small,100000,99626,7,classification,0.15,0.3299999999999999,xlstm_1,0.0001
23808,XLSTM,bracket_matching,small,100000,99626,8,classification,0.1999999999999999,0.3,xlstm_1,0.0001
23809,XLSTM,bracket_matching,small,100000,99626,9,classification,0.15,0.28,xlstm_1,0.0001
23810,XLSTM,bracket_matching,medium,1000,4418,0,classification,0.27,0.3409999999999999,xlstm_1,0.01
23811,XLSTM,bracket_matching,medium,1000,4418,1,classification,0.39,0.36,xlstm_1,0.01
23812,XLSTM,bracket_matching,medium,1000,4418,2,classification,0.285,0.345,xlstm_1,0.01
23813,XLSTM,bracket_matching,medium,1000,4418,3,classification,0.3399999999999999,0.3419999999999999,xlstm_1,0.01
23814,XLSTM,bracket_matching,medium,1000,4418,4,classification,0.345,0.364,xlstm_1,0.01
23815,XLSTM,bracket_matching,medium,1000,4418,5,classification,0.355,0.349,xlstm_1,0.01
23816,XLSTM,bracket_matching,medium,1000,4418,6,classification,0.345,0.3419999999999999,xlstm_1,0.01
23817,XLSTM,bracket_matching,medium,1000,4418,7,classification,0.385,0.346,xlstm_1,0.01
23818,XLSTM,bracket_matching,medium,1000,4418,8,classification,0.3249999999999999,0.363,xlstm_1,0.01
23819,XLSTM,bracket_matching,medium,1000,4418,9,classification,0.29,0.35,xlstm_1,0.01
23820,XLSTM,bracket_matching,medium,1000,4418,0,classification,0.145,0.243,xlstm_1,0.003
23821,XLSTM,bracket_matching,medium,1000,4418,1,classification,0.285,0.274,xlstm_1,0.003
23822,XLSTM,bracket_matching,medium,1000,4418,2,classification,0.2049999999999999,0.298,xlstm_1,0.003
23823,XLSTM,bracket_matching,medium,1000,4418,3,classification,0.185,0.2189999999999999,xlstm_1,0.003
23824,XLSTM,bracket_matching,medium,1000,4418,4,classification,0.2299999999999999,0.253,xlstm_1,0.003
23825,XLSTM,bracket_matching,medium,1000,4418,5,classification,0.2149999999999999,0.2309999999999999,xlstm_1,0.003
23826,XLSTM,bracket_matching,medium,1000,4418,6,classification,0.245,0.299,xlstm_1,0.003
23827,XLSTM,bracket_matching,medium,1000,4418,7,classification,0.385,0.345,xlstm_1,0.003
23828,XLSTM,bracket_matching,medium,1000,4418,8,classification,0.2199999999999999,0.2169999999999999,xlstm_1,0.003
23829,XLSTM,bracket_matching,medium,1000,4418,9,classification,0.31,0.3389999999999999,xlstm_1,0.003
23830,XLSTM,bracket_matching,medium,1000,4418,0,classification,0.185,0.2239999999999999,xlstm_1,0.001
23831,XLSTM,bracket_matching,medium,1000,4418,1,classification,0.28,0.3219999999999999,xlstm_1,0.001
23832,XLSTM,bracket_matching,medium,1000,4418,2,classification,0.1049999999999999,0.159,xlstm_1,0.001
23833,XLSTM,bracket_matching,medium,1000,4418,3,classification,0.0749999999999999,0.1059999999999999,xlstm_1,0.001
23834,XLSTM,bracket_matching,medium,1000,4418,4,classification,0.03,0.036,xlstm_1,0.001
23835,XLSTM,bracket_matching,medium,1000,4418,5,classification,0.025,0.035,xlstm_1,0.001
23836,XLSTM,bracket_matching,medium,1000,4418,6,classification,0.045,0.0689999999999999,xlstm_1,0.001
23837,XLSTM,bracket_matching,medium,1000,4418,7,classification,0.2099999999999999,0.251,xlstm_1,0.001
23838,XLSTM,bracket_matching,medium,1000,4418,8,classification,0.1899999999999999,0.244,xlstm_1,0.001
23839,XLSTM,bracket_matching,medium,1000,4418,9,classification,0.2099999999999999,0.245,xlstm_1,0.001
23840,XLSTM,bracket_matching,medium,1000,4418,0,classification,0.0749999999999999,0.1069999999999999,xlstm_1,0.0003
23841,XLSTM,bracket_matching,medium,1000,4418,1,classification,0.29,0.3219999999999999,xlstm_1,0.0003
23842,XLSTM,bracket_matching,medium,1000,4418,2,classification,0.04,0.0699999999999999,xlstm_1,0.0003
23843,XLSTM,bracket_matching,medium,1000,4418,3,classification,0.0849999999999999,0.0869999999999999,xlstm_1,0.0003
23844,XLSTM,bracket_matching,medium,1000,4418,4,classification,0.0649999999999999,0.0729999999999999,xlstm_1,0.0003
23845,XLSTM,bracket_matching,medium,1000,4418,5,classification,0.285,0.293,xlstm_1,0.0003
23846,XLSTM,bracket_matching,medium,1000,4418,6,classification,0.035,0.0659999999999999,xlstm_1,0.0003
23847,XLSTM,bracket_matching,medium,1000,4418,7,classification,0.305,0.3309999999999999,xlstm_1,0.0003
23848,XLSTM,bracket_matching,medium,1000,4418,8,classification,0.04,0.039,xlstm_1,0.0003
23849,XLSTM,bracket_matching,medium,1000,4418,9,classification,0.3349999999999999,0.3369999999999999,xlstm_1,0.0003
23850,XLSTM,bracket_matching,medium,1000,4418,0,classification,0.3149999999999999,0.368,xlstm_1,0.0001
23851,XLSTM,bracket_matching,medium,1000,4418,1,classification,0.25,0.2329999999999999,xlstm_1,0.0001
23852,XLSTM,bracket_matching,medium,1000,4418,2,classification,0.12,0.148,xlstm_1,0.0001
23853,XLSTM,bracket_matching,medium,1000,4418,3,classification,0.03,0.03,xlstm_1,0.0001
23854,XLSTM,bracket_matching,medium,1000,4418,4,classification,0.0649999999999999,0.0979999999999999,xlstm_1,0.0001
23855,XLSTM,bracket_matching,medium,1000,4418,5,classification,0.31,0.3259999999999999,xlstm_1,0.0001
23856,XLSTM,bracket_matching,medium,1000,4418,6,classification,0.0799999999999999,0.152,xlstm_1,0.0001
23857,XLSTM,bracket_matching,medium,1000,4418,7,classification,0.3349999999999999,0.3179999999999999,xlstm_1,0.0001
23858,XLSTM,bracket_matching,medium,1000,4418,8,classification,0.185,0.2089999999999999,xlstm_1,0.0001
23859,XLSTM,bracket_matching,medium,1000,4418,9,classification,0.27,0.293,xlstm_1,0.0001
23860,XLSTM,bracket_matching,medium,10000,9770,0,classification,0.27,0.3409999999999999,xlstm_1,0.01
23861,XLSTM,bracket_matching,medium,10000,9770,1,classification,0.2099999999999999,0.241,xlstm_1,0.01
23862,XLSTM,bracket_matching,medium,10000,9770,2,classification,0.265,0.3279999999999999,xlstm_1,0.01
23863,XLSTM,bracket_matching,medium,10000,9770,3,classification,0.3149999999999999,0.353,xlstm_1,0.01
23864,XLSTM,bracket_matching,medium,10000,9770,4,classification,0.15,0.1919999999999999,xlstm_1,0.01
23865,XLSTM,bracket_matching,medium,10000,9770,5,classification,0.13,0.132,xlstm_1,0.01
23866,XLSTM,bracket_matching,medium,10000,9770,6,classification,0.0849999999999999,0.0869999999999999,xlstm_1,0.01
23867,XLSTM,bracket_matching,medium,10000,9770,7,classification,0.305,0.3309999999999999,xlstm_1,0.01
23868,XLSTM,bracket_matching,medium,10000,9770,8,classification,0.28,0.3329999999999999,xlstm_1,0.01
23869,XLSTM,bracket_matching,medium,10000,9770,9,classification,0.265,0.3149999999999999,xlstm_1,0.01
23870,XLSTM,bracket_matching,medium,10000,9770,0,classification,0.04,0.061,xlstm_1,0.003
23871,XLSTM,bracket_matching,medium,10000,9770,1,classification,0.01,0.018,xlstm_1,0.003
23872,XLSTM,bracket_matching,medium,10000,9770,2,classification,0.0,0.008,xlstm_1,0.003
23873,XLSTM,bracket_matching,medium,10000,9770,3,classification,0.04,0.039,xlstm_1,0.003
23874,XLSTM,bracket_matching,medium,10000,9770,4,classification,0.005,0.014,xlstm_1,0.003
23875,XLSTM,bracket_matching,medium,10000,9770,5,classification,0.0899999999999999,0.1149999999999999,xlstm_1,0.003
23876,XLSTM,bracket_matching,medium,10000,9770,6,classification,0.06,0.0749999999999999,xlstm_1,0.003
23877,XLSTM,bracket_matching,medium,10000,9770,7,classification,0.1949999999999999,0.2129999999999999,xlstm_1,0.003
23878,XLSTM,bracket_matching,medium,10000,9770,8,classification,0.125,0.127,xlstm_1,0.003
23879,XLSTM,bracket_matching,medium,10000,9770,9,classification,0.02,0.043,xlstm_1,0.003
23880,XLSTM,bracket_matching,medium,10000,9770,0,classification,0.025,0.023,xlstm_1,0.001
23881,XLSTM,bracket_matching,medium,10000,9770,1,classification,0.0,0.016,xlstm_1,0.001
23882,XLSTM,bracket_matching,medium,10000,9770,2,classification,0.02,0.028,xlstm_1,0.001
23883,XLSTM,bracket_matching,medium,10000,9770,3,classification,0.035,0.017,xlstm_1,0.001
23884,XLSTM,bracket_matching,medium,10000,9770,4,classification,0.005,0.01,xlstm_1,0.001
23885,XLSTM,bracket_matching,medium,10000,9770,5,classification,0.045,0.056,xlstm_1,0.001
23886,XLSTM,bracket_matching,medium,10000,9770,6,classification,0.01,0.018,xlstm_1,0.001
23887,XLSTM,bracket_matching,medium,10000,9770,7,classification,0.01,0.017,xlstm_1,0.001
23888,XLSTM,bracket_matching,medium,10000,9770,8,classification,0.045,0.047,xlstm_1,0.001
23889,XLSTM,bracket_matching,medium,10000,9770,9,classification,0.005,0.021,xlstm_1,0.001
23890,XLSTM,bracket_matching,medium,10000,9770,0,classification,0.005,0.016,xlstm_1,0.0003
23891,XLSTM,bracket_matching,medium,10000,9770,1,classification,0.01,0.016,xlstm_1,0.0003
23892,XLSTM,bracket_matching,medium,10000,9770,2,classification,0.01,0.033,xlstm_1,0.0003
23893,XLSTM,bracket_matching,medium,10000,9770,3,classification,0.035,0.041,xlstm_1,0.0003
23894,XLSTM,bracket_matching,medium,10000,9770,4,classification,0.025,0.032,xlstm_1,0.0003
23895,XLSTM,bracket_matching,medium,10000,9770,5,classification,0.04,0.027,xlstm_1,0.0003
23896,XLSTM,bracket_matching,medium,10000,9770,6,classification,0.01,0.02,xlstm_1,0.0003
23897,XLSTM,bracket_matching,medium,10000,9770,7,classification,0.02,0.022,xlstm_1,0.0003
23898,XLSTM,bracket_matching,medium,10000,9770,8,classification,0.02,0.022,xlstm_1,0.0003
23899,XLSTM,bracket_matching,medium,10000,9770,9,classification,0.01,0.039,xlstm_1,0.0003
23900,XLSTM,bracket_matching,medium,10000,9770,0,classification,0.035,0.054,xlstm_1,0.0001
23901,XLSTM,bracket_matching,medium,10000,9770,1,classification,0.045,0.054,xlstm_1,0.0001
23902,XLSTM,bracket_matching,medium,10000,9770,2,classification,0.015,0.028,xlstm_1,0.0001
23903,XLSTM,bracket_matching,medium,10000,9770,3,classification,0.055,0.048,xlstm_1,0.0001
23904,XLSTM,bracket_matching,medium,10000,9770,4,classification,0.02,0.029,xlstm_1,0.0001
23905,XLSTM,bracket_matching,medium,10000,9770,5,classification,0.03,0.036,xlstm_1,0.0001
23906,XLSTM,bracket_matching,medium,10000,9770,6,classification,0.025,0.041,xlstm_1,0.0001
23907,XLSTM,bracket_matching,medium,10000,9770,7,classification,0.055,0.0639999999999999,xlstm_1,0.0001
23908,XLSTM,bracket_matching,medium,10000,9770,8,classification,0.01,0.024,xlstm_1,0.0001
23909,XLSTM,bracket_matching,medium,10000,9770,9,classification,0.01,0.028,xlstm_1,0.0001
23910,XLSTM,bracket_matching,medium,100000,99626,0,classification,0.3149999999999999,0.368,xlstm_1,0.01
23911,XLSTM,bracket_matching,medium,100000,99626,1,classification,0.39,0.36,xlstm_1,0.01
23912,XLSTM,bracket_matching,medium,100000,99626,2,classification,0.285,0.345,xlstm_1,0.01
23913,XLSTM,bracket_matching,medium,100000,99626,3,classification,0.39,0.38,xlstm_1,0.01
23914,XLSTM,bracket_matching,medium,100000,99626,4,classification,0.345,0.364,xlstm_1,0.01
23915,XLSTM,bracket_matching,medium,100000,99626,5,classification,0.355,0.349,xlstm_1,0.01
23916,XLSTM,bracket_matching,medium,100000,99626,6,classification,0.365,0.373,xlstm_1,0.01
23917,XLSTM,bracket_matching,medium,100000,99626,7,classification,0.385,0.346,xlstm_1,0.01
23918,XLSTM,bracket_matching,medium,100000,99626,8,classification,0.3249999999999999,0.363,xlstm_1,0.01
23919,XLSTM,bracket_matching,medium,100000,99626,9,classification,0.38,0.368,xlstm_1,0.01
23920,XLSTM,bracket_matching,medium,100000,99626,0,classification,0.045,0.0669999999999999,xlstm_1,0.003
23921,XLSTM,bracket_matching,medium,100000,99626,1,classification,0.005,0.018,xlstm_1,0.003
23922,XLSTM,bracket_matching,medium,100000,99626,2,classification,0.01,0.025,xlstm_1,0.003
23923,XLSTM,bracket_matching,medium,100000,99626,3,classification,0.04,0.027,xlstm_1,0.003
23924,XLSTM,bracket_matching,medium,100000,99626,4,classification,0.0,0.012,xlstm_1,0.003
23925,XLSTM,bracket_matching,medium,100000,99626,5,classification,0.1099999999999999,0.135,xlstm_1,0.003
23926,XLSTM,bracket_matching,medium,100000,99626,6,classification,0.035,0.06,xlstm_1,0.003
23927,XLSTM,bracket_matching,medium,100000,99626,7,classification,0.035,0.054,xlstm_1,0.003
23928,XLSTM,bracket_matching,medium,100000,99626,8,classification,0.02,0.018,xlstm_1,0.003
23929,XLSTM,bracket_matching,medium,100000,99626,9,classification,0.005,0.01,xlstm_1,0.003
23930,XLSTM,bracket_matching,medium,100000,99626,0,classification,0.025,0.055,xlstm_1,0.001
23931,XLSTM,bracket_matching,medium,100000,99626,1,classification,0.005,0.024,xlstm_1,0.001
23932,XLSTM,bracket_matching,medium,100000,99626,2,classification,0.015,0.021,xlstm_1,0.001
23933,XLSTM,bracket_matching,medium,100000,99626,3,classification,0.04,0.045,xlstm_1,0.001
23934,XLSTM,bracket_matching,medium,100000,99626,4,classification,0.0,0.006,xlstm_1,0.001
23935,XLSTM,bracket_matching,medium,100000,99626,5,classification,0.005,0.005,xlstm_1,0.001
23936,XLSTM,bracket_matching,medium,100000,99626,6,classification,0.03,0.05,xlstm_1,0.001
23937,XLSTM,bracket_matching,medium,100000,99626,7,classification,0.04,0.05,xlstm_1,0.001
23938,XLSTM,bracket_matching,medium,100000,99626,8,classification,0.02,0.036,xlstm_1,0.001
23939,XLSTM,bracket_matching,medium,100000,99626,9,classification,0.03,0.035,xlstm_1,0.001
23940,XLSTM,bracket_matching,medium,100000,99626,0,classification,0.025,0.049,xlstm_1,0.0003
23941,XLSTM,bracket_matching,medium,100000,99626,1,classification,0.01,0.017,xlstm_1,0.0003
23942,XLSTM,bracket_matching,medium,100000,99626,2,classification,0.02,0.02,xlstm_1,0.0003
23943,XLSTM,bracket_matching,medium,100000,99626,3,classification,0.035,0.024,xlstm_1,0.0003
23944,XLSTM,bracket_matching,medium,100000,99626,4,classification,0.005,0.015,xlstm_1,0.0003
23945,XLSTM,bracket_matching,medium,100000,99626,5,classification,0.035,0.037,xlstm_1,0.0003
23946,XLSTM,bracket_matching,medium,100000,99626,6,classification,0.015,0.033,xlstm_1,0.0003
23947,XLSTM,bracket_matching,medium,100000,99626,7,classification,0.01,0.032,xlstm_1,0.0003
23948,XLSTM,bracket_matching,medium,100000,99626,8,classification,0.005,0.006,xlstm_1,0.0003
23949,XLSTM,bracket_matching,medium,100000,99626,9,classification,0.02,0.037,xlstm_1,0.0003
23950,XLSTM,bracket_matching,medium,100000,99626,0,classification,0.015,0.035,xlstm_1,0.0001
23951,XLSTM,bracket_matching,medium,100000,99626,1,classification,0.01,0.025,xlstm_1,0.0001
23952,XLSTM,bracket_matching,medium,100000,99626,2,classification,0.01,0.018,xlstm_1,0.0001
23953,XLSTM,bracket_matching,medium,100000,99626,3,classification,0.02,0.022,xlstm_1,0.0001
23954,XLSTM,bracket_matching,medium,100000,99626,4,classification,0.005,0.035,xlstm_1,0.0001
23955,XLSTM,bracket_matching,medium,100000,99626,5,classification,0.03,0.02,xlstm_1,0.0001
23956,XLSTM,bracket_matching,medium,100000,99626,6,classification,0.005,0.01,xlstm_1,0.0001
23957,XLSTM,bracket_matching,medium,100000,99626,7,classification,0.015,0.021,xlstm_1,0.0001
23958,XLSTM,bracket_matching,medium,100000,99626,8,classification,0.005,0.01,xlstm_1,0.0001
23959,XLSTM,bracket_matching,medium,100000,99626,9,classification,0.02,0.046,xlstm_1,0.0001
23960,XLSTM,simple_copy,small,1000,4427,0,classification,0.5,0.5077272727272728,xlstm_2,0.01
23961,XLSTM,simple_copy,small,1000,4427,1,classification,0.5886363636363636,0.6109090909090908,xlstm_2,0.01
23962,XLSTM,simple_copy,small,1000,4427,2,classification,0.5886363636363636,0.6209090909090909,xlstm_2,0.01
23963,XLSTM,simple_copy,small,1000,4427,3,classification,0.4613636363636363,0.4736363636363636,xlstm_2,0.01
23964,XLSTM,simple_copy,small,1000,4427,4,classification,0.6113636363636363,0.6231818181818182,xlstm_2,0.01
23965,XLSTM,simple_copy,small,1000,4427,5,classification,0.4772727272727273,0.4909090909090909,xlstm_2,0.01
23966,XLSTM,simple_copy,small,1000,4427,6,classification,0.6068181818181818,0.6836363636363636,xlstm_2,0.01
23967,XLSTM,simple_copy,small,1000,4427,7,classification,0.5,0.5540909090909091,xlstm_2,0.01
23968,XLSTM,simple_copy,small,1000,4427,8,classification,0.4727272727272728,0.4881818181818181,xlstm_2,0.01
23969,XLSTM,simple_copy,small,1000,4427,9,classification,0.5886363636363636,0.6054545454545455,xlstm_2,0.01
23970,XLSTM,simple_copy,small,1000,4427,0,classification,0.55,0.5672727272727273,xlstm_2,0.003
23971,XLSTM,simple_copy,small,1000,4427,1,classification,0.5568181818181819,0.55,xlstm_2,0.003
23972,XLSTM,simple_copy,small,1000,4427,2,classification,0.4772727272727273,0.4954545454545455,xlstm_2,0.003
23973,XLSTM,simple_copy,small,1000,4427,3,classification,0.4636363636363636,0.4745454545454545,xlstm_2,0.003
23974,XLSTM,simple_copy,small,1000,4427,4,classification,0.5318181818181817,0.5713636363636363,xlstm_2,0.003
23975,XLSTM,simple_copy,small,1000,4427,5,classification,0.4863636363636363,0.4840909090909091,xlstm_2,0.003
23976,XLSTM,simple_copy,small,1000,4427,6,classification,0.4772727272727273,0.4795454545454545,xlstm_2,0.003
23977,XLSTM,simple_copy,small,1000,4427,7,classification,0.5227272727272727,0.5736363636363636,xlstm_2,0.003
23978,XLSTM,simple_copy,small,1000,4427,8,classification,0.4772727272727273,0.4859090909090909,xlstm_2,0.003
23979,XLSTM,simple_copy,small,1000,4427,9,classification,0.5818181818181818,0.6077272727272727,xlstm_2,0.003
23980,XLSTM,simple_copy,small,1000,4427,0,classification,0.5318181818181817,0.5668181818181819,xlstm_2,0.001
23981,XLSTM,simple_copy,small,1000,4427,1,classification,0.5909090909090908,0.615,xlstm_2,0.001
23982,XLSTM,simple_copy,small,1000,4427,2,classification,0.5863636363636364,0.6027272727272728,xlstm_2,0.001
23983,XLSTM,simple_copy,small,1000,4427,3,classification,0.5386363636363636,0.5586363636363636,xlstm_2,0.001
23984,XLSTM,simple_copy,small,1000,4427,4,classification,0.5386363636363636,0.5627272727272727,xlstm_2,0.001
23985,XLSTM,simple_copy,small,1000,4427,5,classification,0.5886363636363636,0.6190909090909091,xlstm_2,0.001
23986,XLSTM,simple_copy,small,1000,4427,6,classification,0.6068181818181818,0.6795454545454546,xlstm_2,0.001
23987,XLSTM,simple_copy,small,1000,4427,7,classification,0.4931818181818181,0.5481818181818181,xlstm_2,0.001
23988,XLSTM,simple_copy,small,1000,4427,8,classification,0.5386363636363636,0.5831818181818182,xlstm_2,0.001
23989,XLSTM,simple_copy,small,1000,4427,9,classification,0.5931818181818183,0.6131818181818182,xlstm_2,0.001
23990,XLSTM,simple_copy,small,1000,4427,0,classification,0.5727272727272728,0.6077272727272727,xlstm_2,0.0003
23991,XLSTM,simple_copy,small,1000,4427,1,classification,0.5863636363636364,0.6086363636363636,xlstm_2,0.0003
23992,XLSTM,simple_copy,small,1000,4427,2,classification,0.5840909090909091,0.5954545454545455,xlstm_2,0.0003
23993,XLSTM,simple_copy,small,1000,4427,3,classification,0.5704545454545454,0.5872727272727273,xlstm_2,0.0003
23994,XLSTM,simple_copy,small,1000,4427,4,classification,0.6295454545454545,0.6736363636363636,xlstm_2,0.0003
23995,XLSTM,simple_copy,small,1000,4427,5,classification,0.5590909090909091,0.5754545454545454,xlstm_2,0.0003
23996,XLSTM,simple_copy,small,1000,4427,6,classification,0.5886363636363636,0.6281818181818182,xlstm_2,0.0003
23997,XLSTM,simple_copy,small,1000,4427,7,classification,0.4954545454545455,0.5581818181818181,xlstm_2,0.0003
23998,XLSTM,simple_copy,small,1000,4427,8,classification,0.5772727272727273,0.6068181818181818,xlstm_2,0.0003
23999,XLSTM,simple_copy,small,1000,4427,9,classification,0.6454545454545455,0.6663636363636364,xlstm_2,0.0003
24000,XLSTM,simple_copy,small,1000,4427,0,classification,0.5863636363636364,0.6213636363636363,xlstm_2,0.0001
24001,XLSTM,simple_copy,small,1000,4427,1,classification,0.5863636363636364,0.6009090909090908,xlstm_2,0.0001
24002,XLSTM,simple_copy,small,1000,4427,2,classification,0.6386363636363637,0.6627272727272727,xlstm_2,0.0001
24003,XLSTM,simple_copy,small,1000,4427,3,classification,0.5727272727272728,0.5904545454545455,xlstm_2,0.0001
24004,XLSTM,simple_copy,small,1000,4427,4,classification,0.6295454545454545,0.6736363636363636,xlstm_2,0.0001
24005,XLSTM,simple_copy,small,1000,4427,5,classification,0.5863636363636364,0.5818181818181818,xlstm_2,0.0001
24006,XLSTM,simple_copy,small,1000,4427,6,classification,0.5772727272727273,0.6127272727272728,xlstm_2,0.0001
24007,XLSTM,simple_copy,small,1000,4427,7,classification,0.675,0.6768181818181818,xlstm_2,0.0001
24008,XLSTM,simple_copy,small,1000,4427,8,classification,0.5977272727272727,0.6145454545454545,xlstm_2,0.0001
24009,XLSTM,simple_copy,small,1000,4427,9,classification,0.6386363636363637,0.615,xlstm_2,0.0001
24010,XLSTM,simple_copy,small,10000,9803,0,classification,0.5022727272727272,0.5004545454545455,xlstm_2,0.01
24011,XLSTM,simple_copy,small,10000,9803,1,classification,0.5863636363636364,0.5772727272727273,xlstm_2,0.01
24012,XLSTM,simple_copy,small,10000,9803,2,classification,0.4818181818181818,0.4813636363636363,xlstm_2,0.01
24013,XLSTM,simple_copy,small,10000,9803,3,classification,0.4704545454545454,0.48,xlstm_2,0.01
24014,XLSTM,simple_copy,small,10000,9803,4,classification,0.4363636363636364,0.4613636363636363,xlstm_2,0.01
24015,XLSTM,simple_copy,small,10000,9803,5,classification,0.4840909090909091,0.4790909090909091,xlstm_2,0.01
24016,XLSTM,simple_copy,small,10000,9803,6,classification,0.4795454545454545,0.4790909090909091,xlstm_2,0.01
24017,XLSTM,simple_copy,small,10000,9803,7,classification,0.4863636363636363,0.5186363636363636,xlstm_2,0.01
24018,XLSTM,simple_copy,small,10000,9803,8,classification,0.4727272727272728,0.4740909090909091,xlstm_2,0.01
24019,XLSTM,simple_copy,small,10000,9803,9,classification,0.4818181818181818,0.4813636363636363,xlstm_2,0.01
24020,XLSTM,simple_copy,small,10000,9803,0,classification,0.4568181818181818,0.4727272727272728,xlstm_2,0.003
24021,XLSTM,simple_copy,small,10000,9803,1,classification,0.5340909090909092,0.5481818181818181,xlstm_2,0.003
24022,XLSTM,simple_copy,small,10000,9803,2,classification,0.5386363636363636,0.5531818181818182,xlstm_2,0.003
24023,XLSTM,simple_copy,small,10000,9803,3,classification,0.4363636363636364,0.4695454545454546,xlstm_2,0.003
24024,XLSTM,simple_copy,small,10000,9803,4,classification,0.509090909090909,0.5304545454545455,xlstm_2,0.003
24025,XLSTM,simple_copy,small,10000,9803,5,classification,0.4318181818181817,0.4363636363636364,xlstm_2,0.003
24026,XLSTM,simple_copy,small,10000,9803,6,classification,0.5568181818181819,0.5668181818181819,xlstm_2,0.003
24027,XLSTM,simple_copy,small,10000,9803,7,classification,0.4363636363636364,0.4881818181818181,xlstm_2,0.003
24028,XLSTM,simple_copy,small,10000,9803,8,classification,0.5318181818181817,0.5554545454545454,xlstm_2,0.003
24029,XLSTM,simple_copy,small,10000,9803,9,classification,0.5431818181818182,0.5459090909090909,xlstm_2,0.003
24030,XLSTM,simple_copy,small,10000,9803,0,classification,0.55,0.5495454545454546,xlstm_2,0.001
24031,XLSTM,simple_copy,small,10000,9803,1,classification,0.4772727272727273,0.4768181818181818,xlstm_2,0.001
24032,XLSTM,simple_copy,small,10000,9803,2,classification,0.5659090909090909,0.5572727272727273,xlstm_2,0.001
24033,XLSTM,simple_copy,small,10000,9803,3,classification,0.5431818181818182,0.5763636363636364,xlstm_2,0.001
24034,XLSTM,simple_copy,small,10000,9803,4,classification,0.5272727272727273,0.5704545454545454,xlstm_2,0.001
24035,XLSTM,simple_copy,small,10000,9803,5,classification,0.5431818181818182,0.5431818181818182,xlstm_2,0.001
24036,XLSTM,simple_copy,small,10000,9803,6,classification,0.5568181818181819,0.5845454545454545,xlstm_2,0.001
24037,XLSTM,simple_copy,small,10000,9803,7,classification,0.4522727272727272,0.4718181818181818,xlstm_2,0.001
24038,XLSTM,simple_copy,small,10000,9803,8,classification,0.5318181818181817,0.5563636363636364,xlstm_2,0.001
24039,XLSTM,simple_copy,small,10000,9803,9,classification,0.5545454545454546,0.5613636363636363,xlstm_2,0.001
24040,XLSTM,simple_copy,small,10000,9803,0,classification,0.5568181818181819,0.5731818181818182,xlstm_2,0.0003
24041,XLSTM,simple_copy,small,10000,9803,1,classification,0.5227272727272727,0.5127272727272727,xlstm_2,0.0003
24042,XLSTM,simple_copy,small,10000,9803,2,classification,0.5590909090909091,0.56,xlstm_2,0.0003
24043,XLSTM,simple_copy,small,10000,9803,3,classification,0.5318181818181817,0.5736363636363636,xlstm_2,0.0003
24044,XLSTM,simple_copy,small,10000,9803,4,classification,0.5340909090909092,0.5777272727272726,xlstm_2,0.0003
24045,XLSTM,simple_copy,small,10000,9803,5,classification,0.5659090909090909,0.5695454545454546,xlstm_2,0.0003
24046,XLSTM,simple_copy,small,10000,9803,6,classification,0.5613636363636363,0.5854545454545454,xlstm_2,0.0003
24047,XLSTM,simple_copy,small,10000,9803,7,classification,0.5295454545454545,0.5618181818181818,xlstm_2,0.0003
24048,XLSTM,simple_copy,small,10000,9803,8,classification,0.5431818181818182,0.5554545454545454,xlstm_2,0.0003
24049,XLSTM,simple_copy,small,10000,9803,9,classification,0.5545454545454546,0.5654545454545454,xlstm_2,0.0003
24050,XLSTM,simple_copy,small,10000,9803,0,classification,0.5636363636363637,0.5977272727272727,xlstm_2,0.0001
24051,XLSTM,simple_copy,small,10000,9803,1,classification,0.6022727272727273,0.5868181818181818,xlstm_2,0.0001
24052,XLSTM,simple_copy,small,10000,9803,2,classification,0.575,0.5909090909090908,xlstm_2,0.0001
24053,XLSTM,simple_copy,small,10000,9803,3,classification,0.6227272727272728,0.6627272727272727,xlstm_2,0.0001
24054,XLSTM,simple_copy,small,10000,9803,4,classification,0.5727272727272728,0.5913636363636363,xlstm_2,0.0001
24055,XLSTM,simple_copy,small,10000,9803,5,classification,0.6363636363636364,0.6940909090909091,xlstm_2,0.0001
24056,XLSTM,simple_copy,small,10000,9803,6,classification,0.5727272727272728,0.6113636363636363,xlstm_2,0.0001
24057,XLSTM,simple_copy,small,10000,9803,7,classification,0.5272727272727273,0.5677272727272727,xlstm_2,0.0001
24058,XLSTM,simple_copy,small,10000,9803,8,classification,0.5386363636363636,0.5513636363636364,xlstm_2,0.0001
