Model,Task,Difficulty,Target_Params,Actual_Params,LR,Seed,Category,Best_Val_Score,Test_Score
XLSTM,sinus_forecasting,medium,1000,4405,0.003,2,regression,0.07045295166155376,0.0703792631139938
XLSTM,sinus_forecasting,medium,1000,4405,0.003,3,regression,0.04046878768393891,0.040390530676509
XLSTM,sinus_forecasting,medium,1000,4405,0.003,4,regression,0.052327498692633645,0.05158587402336522
XLSTM,sinus_forecasting,medium,1000,4405,0.003,5,regression,0.020756069776693326,0.021160039876684987
XLSTM,sinus_forecasting,medium,1000,4405,0.003,6,regression,0.026840762754282946,0.027059603065741903
XLSTM,sinus_forecasting,medium,1000,4405,0.003,7,regression,0.04679140932245158,0.047036515389172154
XLSTM,sinus_forecasting,medium,1000,4405,0.003,8,regression,0.12069157493500093,0.11886237314223472
XLSTM,sinus_forecasting,medium,1000,4405,0.003,9,regression,0.043568292368791804,0.04424509383542983
XLSTM,sinus_forecasting,medium,1000,4405,0.001,0,regression,0.05041055875171681,0.050522809039408055
XLSTM,sinus_forecasting,medium,1000,4405,0.001,1,regression,0.020041935600086713,0.021137474884788367
XLSTM,sinus_forecasting,medium,1000,4405,0.001,2,regression,0.07120692494990197,0.07063529004787929
XLSTM,sinus_forecasting,medium,1000,4405,0.001,3,regression,0.03884670590693867,0.03907472437081056
XLSTM,sinus_forecasting,medium,1000,4405,0.001,4,regression,0.05808739002368793,0.06253115095164842
XLSTM,sinus_forecasting,medium,1000,4405,0.001,5,regression,0.04049762255057205,0.04111294047341178
XLSTM,sinus_forecasting,medium,1000,4405,0.001,6,regression,0.0411413331555994,0.040858787171497706
XLSTM,sinus_forecasting,medium,1000,4405,0.001,7,regression,0.03552731449498921,0.03572495325015273
XLSTM,sinus_forecasting,medium,1000,4405,0.001,8,regression,0.05355573428434129,0.05434035670250953
XLSTM,sinus_forecasting,medium,1000,4405,0.001,9,regression,0.05649886088027252,0.05444090924443672
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,0,regression,0.15281361523314937,0.1528940857058738
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,1,regression,0.07467319198089133,0.07572881041171564
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,2,regression,0.056253639956273575,0.056212958891826016
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,3,regression,0.05772125686616847,0.05828794181615481
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,4,regression,0.08053804000411169,0.09532837105992535
XLSTM,sinus_forecasting,medium,1000,4405,0.0003,5,regression,0.057863408308430266,0.058376059164245854
